"","stage","strain","treat","Tray","day","co2_hourly","mass","co2massmin"
"341","L","UZ","1","12,23 1228",25,0.388015719438875,0.0778,0.0831224763150976
"342","L","UZ","1","12,23 1228",25,0.406468496420046,0.0877,0.0772460084416659
"343","L","UZ","1","12,23 1228",24,0.496378053797465,0.1067,0.0775348412679577
"344","L","UZ","1","12,23 1228",24,0.867049037328089,0.1001,0.144363809078936
"345","L","UZ","1","12,23 1228",24,1.48888554146341,0.0877,0.282950501988485
"346","L","UZ","1","12,23 1228",24,1.56628024786986,0.0962,0.271358324301777
"347","L","UZ","1","12,23 1228",24,1.58693576782624,0.0943,0.280476452425988
"348","L","UZ","1","12,23 1228",22,1.02190550581062,0.0583,0.292139938768045
"349","L","UZ","1","12,23 1228",22,0.567154450954446,0.093,0.101640582608324
"350","L","UZ","1","12,23 1228",22,1.01408047958036,0.1072,0.157661766103912
"351","L","UZ","1","12,23 1228",22,1.12302598996095,0.102,0.183500978751789
"352","L","UZ","1","12,23 1228",22,0.529985285318555,0.092,0.0960118270504629
"353","L","UZ","1","12,23 1228",22,0.88881572662134,0.0767,0.193136837596988
"354","L","UZ","1","12,23 1228",22,0.795509376140087,0.0834,0.15897469547164
"355","L","UZ","1","12,23 1228",22,1.74941203770847,0.0711,0.410082521731943
"356","L","UZ","1","12,23 1228",22,0.895451373182543,0.103,0.144895044204295
"357","L","UZ","1","12,23 1228",22,1.78915635585664,0.094,0.3172263042299
"358","L","UZ","1","12,23 1228",28,2.35334746185854,0.1062,0.369326343668949
"359","L","UZ","1","12,23 1228",28,1.03710781035901,0.077,0.224482210034417
"360","L","UZ","1","12,23 1228",28,2.07872093402119,0.0845,0.410004128998263
"361","L","UZ","1","12,23 1228",28,0.358242710230319,0.0878,0.0680035516762184
"362","L","UZ","1","12,23 1228",27,0.883995047923329,0.1065,0.138340383086593
"363","L","UZ","1","12,23 1228",27,2.00675413474242,0.1038,0.322214857858449
"364","L","UZ","1","12,23 1228",27,0.854185698615833,0.0856,0.166313414839531
"365","L","UZ","1","12,23 1228",27,2.48437061562341,0.1011,0.409556646162777
"366","L","UZ","1","12,23 1228",27,1.27519282970552,0.0983,0.216207668651326
"367","L","UZ","1","12,23 1228",25,1.10756164383563,0.0593,0.311287702033623
"368","L","UZ","1","12,23 1228",25,1.22778415245738,0.1021,0.200421833571235
"369","L","UZ","1","12,23 1228",25,0.959194925373145,0.109,0.146665890729839
"370","L","UZ","1","12,23 1228",25,1.26694063656552,0.1084,0.194794070812657
"371","L","UZ","1","12,23 1228",25,1.61108285994126,0.094,0.285652989351287
"372","L","UZ","1","12,23 1228",25,1.60434323144107,0.0842,0.317565960301083
"373","L","UZ","1","12,23 1228",25,0.794040923743095,0.0853,0.155146722106896
"374","L","UZ","1","12,23 1228",25,1.91028965846671,0.0761,0.418372680347506
"375","L","UZ","1","12,23 1228",25,1.07137988668557,0.1038,0.172026314496719
"376","L","UZ","1","12,23 1228",25,1.02792613077105,0.0965,0.17753473761158
"377","L","UZ","1","12,23 1228",32,0.51801216923077,0.1057,0.0816796230259807
"378","L","UZ","1","12,23 1228",32,2.02782447896931,0.0756,0.447051251977361
"379","L","UZ","1","12,23 1228",32,0.938918791946313,0.0801,0.19536387680947
"380","L","UZ","1","12,23 1228",32,0.216410198675497,0.0836,0.0431439790022921
"381","L","UZ","1","12,23 1228",31,1.79276195335278,0.1017,0.293799074623529
"382","L","UZ","1","12,23 1228",31,1.47018153072225,0.1,0.245030255120375
"383","L","UZ","1","12,23 1228",31,0.840122811501604,0.0915,0.153027834517596
"384","L","UZ","1","12,23 1228",31,0.830218757458764,0.0991,0.139626430786876
"385","L","UZ","1","12,23 1228",31,0.519490102827764,0.0935,0.0926007313418475
"386","L","UZ","1","12,23 1228",29,1.30487574949323,0.084,0.258903918550244
"387","L","UZ","1","12,23 1228",29,0.56694915038233,0.1031,0.0916503637863449
"388","L","UZ","1","12,23 1228",29,0.954408043179175,0.106,0.150064157732575
"389","L","UZ","1","12,23 1228",29,0.996686527514236,0.1072,0.154957482511542
"390","L","UZ","1","12,23 1228",29,0.449953516691163,0.0937,0.080034421325358
"391","L","UZ","1","12,23 1228",29,1.29043701380176,0.081,0.265522019300774
"392","L","UZ","1","12,23 1228",29,0.555622592053258,0.0886,0.104518922508137
"393","L","UZ","1","12,23 1228",29,1.05645427594071,0.0799,0.220370103450295
"394","L","UZ","1","12,23 1228",29,0.71648497217069,0.1035,0.115376001959853
"395","L","UZ","1","12,23 1228",29,0.722208948500054,0.0959,0.125514242005571
"396","L","UZ","1","12,23 1228",35,1.57099285286484,0.1074,0.243791566242217
"397","L","UZ","1","12,23 1228",35,1.09642339413164,0.0782,0.233679325262498
"398","L","UZ","1","12,23 1228",35,1.81766622047244,0.0814,0.372167530809263
"399","L","UZ","1","12,23 1228",35,0.687203037282842,0.0833,0.137495605698848
"400","L","UZ","1","12,23 1228",34,1.87563913803145,0.1025,0.30498197366365
"401","L","UZ","1","12,23 1228",34,2.02362279792746,0.1008,0.334593716588535
"402","L","UZ","1","12,23 1228",34,0.814166438356163,0.0893,0.151953422612199
"403","L","UZ","1","12,23 1228",34,1.67328571428571,0.1017,0.274219225546658
"404","L","UZ","1","12,23 1228",34,1.6351287804878,0.0948,0.287469898116702
"405","L","UZ","1","12,23 1228",32,0.787842394942355,0.0577,0.227568571618242
"406","L","UZ","1","12,23 1228",32,0.686103602438571,0.1024,0.111670508209403
"407","L","UZ","1","12,23 1228",32,0.824745504688359,0.1074,0.127986577388013
"408","L","UZ","1","12,23 1228",32,1.31313644655235,0.1068,0.204921418001303
"409","L","UZ","1","12,23 1228",32,1.81887553461398,0.0933,0.324915243768128
"410","L","UZ","1","12,23 1228",32,1.40184323159784,0.0804,0.290597684825423
"411","L","UZ","1","12,23 1228",32,0.944851839999995,0.0847,0.185921259346713
"412","L","UZ","1","12,23 1228",32,0.923059425145471,0.0766,0.200839735671338
"413","L","UZ","1","12,23 1228",32,1.18777791798106,0.1026,0.192946380438769
"414","L","UZ","1","12,23 1228",32,2.17881433791542,0.0937,0.38755146529979
"415","L","UZ","1","12,23 1228",39,2.40327502021018,0.1056,0.379304769603879
"416","L","UZ","1","12,23 1228",39,1.57659516086147,0.0734,0.357991635072995
"417","L","UZ","1","12,23 1228",39,0.911442243774572,0.0788,0.192775432270426
"418","L","UZ","1","12,23 1228",39,0.501388319502074,0.0811,0.103039112104824
"419","L","UZ","1","12,23 1228",38,2.0714283513097,0.0995,0.346972923167454
"420","L","UZ","1","12,23 1228",38,0.884098233502534,0.1001,0.147202503080675
"421","L","UZ","1","12,23 1228",38,0.647797947169808,0.0877,0.123108693874916
"422","L","UZ","1","12,23 1228",38,2.21215506739889,0.0976,0.377758720525767
"423","L","UZ","1","12,23 1228",38,1.63079556322405,0.0923,0.294473738393653
"424","L","UZ","1","12,23 1228",36,0.536497505470456,0.0552,0.161985961796635
"425","L","UZ","1","12,23 1228",36,0.648584501204815,0.0991,0.109079129028728
"426","L","UZ","1","12,23 1228",36,0.871470301291242,0.1045,0.138990478674839
"427","L","UZ","1","12,23 1228",36,0.681800624999995,0.104,0.109262920673076
"428","L","UZ","1","12,23 1228",36,1.37256028202114,0.0911,0.251108723384768
"429","L","UZ","1","12,23 1228",36,0.733032903975813,0.0774,0.157845155894878
"430","L","UZ","1","12,23 1228",36,0.944780974370807,0.0819,0.19226312054758
"431","L","UZ","1","12,23 1228",36,1.07693843334859,0.0755,0.237734753498586
"432","L","UZ","1","12,23 1228",36,1.42329541117672,0.1011,0.234634917767347
"433","L","UZ","1","12,23 1228",36,0.924476756756747,0.0922,0.167114381192471
"434","L","BE","1","12,23 0208",1,2.34675190720497,0.0341,1.1469950670601
"435","L","BE","1","12,23 0208",1,1.52095317460316,0.0274,0.925153999150339
"436","L","BE","1","12,23 0208",1,1.74523829508195,0.0326,0.89224861711756
"437","L","BE","1","12,23 0208",1,1.6517171069727,0.0247,1.11451896556862
"438","L","BE","1","12,23 0208",1,1.55088942287061,0.0269,0.960898031518346
"439","L","BE","1","12,23 0208",1,1.50752446898894,0.0273,0.920344608662355
"440","L","BE","1","12,23 0208",2,5.22869141370338,0.0544,1.60192751645324
"441","L","BE","1","12,23 0208",2,3.44834612607609,0.0433,1.32730797770442
"442","L","BE","1","12,23 0208",2,4.40056752605595,0.051,1.43809396276338
"443","L","BE","1","12,23 0208",2,4.5398172077922,0.0435,1.73939356620391
"444","L","BE","1","12,23 0208",2,3.93869783827061,0.0368,1.78383054269502
"445","L","BE","1","12,23 0208",2,3.22824366123092,0.0497,1.08257668049327
"446","L","BE","1","12,23 0208",1,1.6963415064935,0.0251,1.1263887825322
"447","L","BE","1","12,23 0208",1,2.37825902313624,0.0387,1.02422869213447
"448","L","BE","1","12,23 0208",1,1.7345344845099,0.0249,1.16100032430381
"449","L","BE","1","12,23 0208",1,2.89320722347628,0.0343,1.40583441373969
"450","L","BE","1","12,23 0208",1,1.32394306967517,0.0259,0.85195821729419
"451","L","BE","1","12,23 0208",3,4.81212378752887,0.0775,1.03486533065137
"452","L","BE","1","12,23 0208",3,1.89549742033384,0.0613,0.515360908192997
"453","L","BE","1","12,23 0208",3,4.97562850712679,0.0785,1.05639671064263
"454","L","BE","1","12,23 0208",3,3.7277791676927,0.0621,1.00047750072268
"455","L","BE","1","12,23 0208",3,2.66886061194756,0.0552,0.805815402158079
"456","L","BE","1","12,23 0208",3,2.91227133605182,0.0607,0.799635182880786
"457","L","BE","1","12,23 0208",2,2.20427181430603,0.0422,0.870565487482634
"458","L","BE","1","12,23 0208",2,2.79725305263159,0.0526,0.886328597158299
"459","L","BE","1","12,23 0208",2,1.43028763837639,0.0302,0.789341963783881
"460","L","BE","1","12,23 0208",2,1.25544526748972,0.0337,0.620892812804016
"461","L","BE","1","12,23 0208",2,2.7154955102041,0.0428,1.05743594634116
"462","L","BE","1","12,23 0208",1,1.73880646754998,0.0343,0.844901101822148
"463","L","BE","1","12,23 0208",1,1.36766347651904,0.0362,0.629679316997718
"464","L","BE","1","12,23 0208",1,1.23056727754472,0.0285,0.719629986868258
"465","L","BE","1","12,23 0208",1,2.72002066549915,0.0513,0.883697422189457
"466","L","BE","1","12,23 0208",1,2.10644980477225,0.037,0.948851263410925
"467","L","BE","1","12,23 0208",1,1.75411025585897,0.0312,0.937024709326374
"468","L","BE","1","12,23 0208",1,1.3673957881302,0.0279,0.816843362084946
"469","L","BE","1","12,23 0208",1,1.4585181818182,0.0291,0.835348328647307
"470","L","BE","1","12,23 0208",1,2.74224792145397,0.0342,1.33637812936353
"471","L","BE","1","12,23 0208",1,2.70168585003102,0.0452,0.99619684735657
"472","L","BE","1","12,23 0208",1,2.11917695607765,0.0449,0.786628417252285
"473","L","BE","1","12,23 0208",1,2.28620262255399,0.0372,1.02428432910125
"474","L","BE","1","12,23 0208",1,1.95612714914037,0.0387,0.842432019440297
"475","L","BE","1","12,23 0208",1,1.47385743203019,0.0294,0.835520086184913
"476","L","UZ","1","12,23 1228",42,0.801793931265715,0.1028,0.129992531009357
"477","L","UZ","1","12,23 1228",42,0.510062663706992,0.075,0.113347258601554
"478","L","UZ","1","12,23 1228",42,0.537378390297684,0.0768,0.116618574283351
"479","L","UZ","1","12,23 1228",42,0.565307674609694,0.0845,0.111500527536429
"480","L","UZ","1","12,23 1228",41,0.506581829069133,0.0985,0.0857160455277721
"481","L","UZ","1","12,23 1228",41,0.80490238442822,0.0948,0.141508858021839
"482","L","UZ","1","12,23 1228",41,0.687543478260866,0.0891,0.128608955903641
"483","L","UZ","1","12,23 1228",41,0.717704904051169,0.0978,0.122308265857391
"484","L","UZ","1","12,23 1228",41,0.800627234718174,0.0891,0.149761921945038
"485","L","UZ","1","12,23 1228",39,0.584675754072514,0.0574,0.169766479115132
"486","L","UZ","1","12,23 1228",39,0.868663456919054,0.0961,0.15065269804354
"487","L","UZ","1","12,23 1228",39,0.742771843401602,0.1014,0.122086101808284
"488","L","UZ","1","12,23 1228",39,0.859489755343799,0.1047,0.136817853445368
"489","L","UZ","1","12,23 1228",39,0.796572395806693,0.0895,0.148337503874617
"490","L","UZ","1","12,23 1228",39,0.978658811579472,0.0758,0.215184435263736
"491","L","UZ","1","12,23 1228",39,0.797198810184011,0.0783,0.169688976199236
"492","L","UZ","1","12,23 1228",39,0.482413523666412,0.0739,0.108798719816511
"493","L","UZ","1","12,23 1228",39,0.916938779527549,0.0983,0.155466052819184
"494","L","UZ","1","12,23 1228",39,0.817597126099699,0.0909,0.149907797231335
"495","L","BE","1","12,23 0208",4,3.84591904877452,0.0871,0.735920215992064
"496","L","BE","1","12,23 0208",4,1.81962834494353,0.0431,0.703645918384969
"497","L","BE","1","12,23 0208",4,4.18679914326506,0.0928,0.751939501304787
"498","L","BE","1","12,23 0208",4,3.09577537084997,0.0681,0.757654275783155
"499","L","BE","1","12,23 0208",4,2.920758041958,0.0717,0.678930274746165
"500","L","BE","1","12,23 0208",4,2.3821290560812,0.0492,0.806954287290381
"501","L","BE","1","12,23 0208",3,3.58704625943715,0.0644,0.92832460130361
"502","L","BE","1","12,23 0208",3,2.90383226098773,0.0557,0.868890562832953
"503","L","BE","1","12,23 0208",3,2.71995070707067,0.0461,0.983351665607617
"504","L","BE","1","12,23 0208",3,3.0165758007117,0.0651,0.772292831723425
"505","L","BE","1","12,23 0208",3,2.45579894226528,0.0503,0.81371734336159
"506","L","BE","1","12,23 0208",2,2.20539995630322,0.044,0.835378771326978
"507","L","BE","1","12,23 0208",2,2.51192944745391,0.0555,0.754333167403577
"508","L","BE","1","12,23 0208",2,2.05883419978514,0.0402,0.853579684819711
"509","L","BE","1","12,23 0208",2,3.10931999999995,0.0679,0.763210603829148
"510","L","BE","1","12,23 0208",2,2.57544692597236,0.0457,0.939258543388897
"511","L","BE","1","12,23 0208",2,2.75425495961892,0.0494,0.929235816335669
"512","L","BE","1","12,23 0208",2,1.96981873851803,0.039,0.84180287970856
"513","L","BE","1","12,23 0208",2,2.13961726094,0.0379,0.940904688188213
"514","L","BE","1","12,23 0208",2,2.41635675241153,0.0469,0.858691098938
"515","L","BE","1","12,23 0208",2,2.72701291866024,0.0613,0.741439075220293
"516","L","BE","1","12,23 0208",2,3.08355697053583,0.0623,0.824921607955012
"517","L","BE","1","12,23 0208",2,3.07675341176464,0.0541,0.947859954332916
"518","L","BE","1","12,23 0208",2,2.65392657981718,0.0548,0.807155285832474
"519","L","BE","1","12,23 0208",2,2.21856490551481,0.0433,0.853951079874829
"520","L","BE","1","12,23 0208",6,2.57506605922551,0.0957,0.448461521982848
"521","L","BE","1","12,23 0208",6,2.61558546001504,0.0694,0.628142521617445
"522","L","BE","1","12,23 0208",6,4.50819677179041,0.1228,0.611861668266885
"523","L","BE","1","12,23 0208",6,3.08020137524557,0.0903,0.568512620015794
"524","L","BE","1","12,23 0208",6,1.91114048140043,0.0746,0.426975085210106
"525","L","BE","1","12,23 0208",6,2.38465228255646,0.0533,0.745669881975127
"526","L","BE","1","12,23 0208",5,3.88709978586722,0.094,0.68920208969277
"527","L","BE","1","12,23 0208",5,3.53478634330114,0.0771,0.764112914678154
"528","L","BE","1","12,23 0208",5,3.5284730661696,0.0656,0.896461652990245
"529","L","BE","1","12,23 0208",5,3.62790601798477,0.0912,0.662994520830549
"530","L","BE","1","12,23 0208",5,3.24878094804009,0.0842,0.643068279501206
"531","L","BE","1","12,23 0208",4,2.6464315151515,0.0542,0.813785828767373
"532","L","BE","1","12,23 0208",4,3.21417735346357,0.081,0.6613533649102
"533","L","BE","1","12,23 0208",4,2.83056311277202,0.0679,0.694787214720673
"534","L","BE","1","12,23 0208",4,3.1094279373368,0.1005,0.515659691100629
"535","L","BE","1","12,23 0208",4,2.48077800776195,0.053,0.780118870365392
"536","L","BE","1","12,23 0208",4,3.35061076923074,0.0771,0.724299777179148
"537","L","BE","1","12,23 0208",4,2.77902628571426,0.066,0.701774314574308
"538","L","BE","1","12,23 0208",4,2.46726241610736,0.0631,0.651680511385991
"539","L","BE","1","12,23 0208",4,2.95394968814966,0.0768,0.641048109407479
"540","L","BE","1","12,23 0208",4,3.5408187886279,0.0949,0.621850858557763
"541","L","BE","1","12,23 0208",4,3.68852974296202,0.0944,0.651223471568153
"542","L","BE","1","12,23 0208",4,3.72448799999996,0.0881,0.704594778660606
"543","L","BE","1","12,23 0208",4,3.04998061041289,0.0856,0.593843576793788
"544","L","BE","1","12,23 0208",4,2.89068618850027,0.0727,0.662697429734129
"545","L","BE","1","12,23 0208",8,1.4838086597938,0.0813,0.3041838170959
"546","L","BE","1","12,23 0208",8,2.75641400491398,0.0791,0.58078676883986
"547","L","BE","1","12,23 0208",8,2.53272316751266,0.1124,0.375552071102115
"548","L","BE","1","12,23 0208",8,1.70173797825209,0.0861,0.329411145615969
"549","L","BE","1","12,23 0208",8,1.47993857827474,0.0704,0.35036424675065
"550","L","BE","1","12,23 0208",8,3.46550648423554,0.0935,0.617737341218456
"551","L","BE","1","12,23 0208",7,2.43392110019643,0.1028,0.394604588228994
"552","L","BE","1","12,23 0208",7,3.3432906895208,0.0897,0.621198567358008
"553","L","BE","1","12,23 0208",7,4.29039614346312,0.1073,0.666417543253047
"554","L","BE","1","12,23 0208",7,2.12752577319585,0.0919,0.385840727819341
"555","L","BE","1","12,23 0208",7,2.80606332134062,0.0937,0.499121899918288
"556","L","BE","1","12,23 0208",6,3.02131858805854,0.0917,0.549130968385775
"557","L","BE","1","12,23 0208",6,3.51752252788099,0.1093,0.536371230234979
"558","L","BE","1","12,23 0208",6,2.78563315566987,0.0752,0.617383234855911
"559","L","BE","1","12,23 0208",6,3.335514181553,0.104,0.534537529095032
"560","L","BE","1","12,23 0208",6,2.93968585365849,0.0911,0.537812999205725
"561","L","BE","1","12,23 0208",6,4.49242135407453,0.1082,0.691993431003471
"562","L","BE","1","12,23 0208",6,3.09078598949207,0.094,0.548011700264552
"563","L","BE","1","12,23 0208",6,3.77601401804297,0.0968,0.650140154621723
"564","L","BE","1","12,23 0208",6,2.24142176379574,0.0822,0.454465077817465
"565","L","BE","1","12,23 0208",6,3.50987162600234,0.1108,0.52795902918206
"566","L","BE","1","12,23 0208",6,2.52971287430211,0.101,0.417444368696717
"567","L","BE","1","12,23 0208",6,3.15269562007043,0.1086,0.483839106824805
"568","L","BE","1","12,23 0208",6,3.89723249001325,0.1068,0.608182348628785
"569","L","BE","1","12,23 0208",6,2.95965311778286,0.0861,0.572910011185223
"570","L","BE","1","12,23 0208",9,1.16820846394984,0.078,0.249617193151676
"571","L","BE","1","12,23 0208",9,1.98730264385692,0.0812,0.407902841514146
"572","L","BE","1","12,23 0208",9,1.93699974312869,0.104,0.310416625501392
"573","L","BE","1","12,23 0208",9,1.42873557251908,0.0801,0.297281642222031
"574","L","BE","1","12,23 0208",9,1.84172074709742,0.0672,0.456775978942813
"575","L","BE","1","12,23 0208",9,2.31470815407703,0.087,0.443430680857669
"576","L","BE","1","12,23 0208",8,1.74607754394652,0.0928,0.313591512921429
"577","L","BE","1","12,23 0208",8,1.84550191458026,0.0781,0.393833101703
"578","L","BE","1","12,23 0208",8,2.07208379562043,0.0966,0.357502380196761
"579","L","BE","1","12,23 0208",8,1.53478002894355,0.0804,0.318155064043025
"580","L","BE","1","12,23 0208",8,1.9607641662685,0.0873,0.374334510551452
"581","L","BE","1","12,23 0208",7,2.3475766153846,0.08,0.489078461538459
"582","L","BE","1","12,23 0208",7,3.44885815968155,0.1208,0.475835838808161
"583","L","BE","1","12,23 0208",7,1.6979257817929,0.07,0.404268043284024
"584","L","BE","1","12,23 0208",7,1.96828308115542,0.0969,0.338541981622879
"585","L","BE","1","12,23 0208",7,2.4563673024523,0.0907,0.451372161420856
"586","L","BE","1","12,23 0208",7,3.40897565804272,0.1049,0.541623078811998
"587","L","BE","1","12,23 0208",7,2.95358851802401,0.0927,0.531029938515643
"588","L","BE","1","12,23 0208",7,2.42855920617418,0.0912,0.443815644403176
"589","L","BE","1","12,23 0208",7,1.73065631832093,0.0777,0.371226151505991
"590","L","BE","1","12,23 0208",7,2.58229670424976,0.1042,0.413035301383518
"591","L","BE","1","12,23 0208",7,2.05905372112915,0.0921,0.372611965459491
"592","L","BE","1","12,23 0208",7,3.10237620660454,0.1073,0.481885089562681
"593","L","BE","1","12,23 0208",7,2.97484371859293,0.0876,0.565990053004743
"594","L","BE","1","12,23 0208",7,2.18658398340247,0.0778,0.468419876478677
"595","L","BE","1","12,23 0208",11,0.98137728987993,0.0752,0.217503831976935
"596","L","BE","1","12,23 0208",11,0.924814943705219,0.072,0.214077533265097
"597","L","BE","1","12,23 0208",11,1.02582266288952,0.0988,0.173047007909838
"598","L","BE","1","12,23 0208",11,1.05479774506734,0.0762,0.230708168212453
"599","L","BE","1","12,23 0208",11,1.34328624396323,0.069,0.324465276319622
"600","L","BE","1","12,23 0208",11,1.20881072203285,0.0752,0.267910177755507
"601","L","BE","1","12,23 0208",10,1.29480832177531,0.0908,0.237666725729683
"602","L","BE","1","12,23 0208",10,1.23278093194359,0.0894,0.229824931383966
"603","L","BE","1","12,23 0208",10,1.10775386491843,0.0745,0.247819656581305
"604","L","BE","1","12,23 0208",10,0.887266494767178,0.0778,0.190074227670775
"605","L","BE","1","12,23 0208",9,1.00159335849057,0.0721,0.231528746761573
"606","L","BE","1","12,23 0208",9,1.67452678973435,0.1074,0.259858285185344
"607","L","BE","1","12,23 0208",9,1.06827112371288,0.0671,0.265343051096095
"608","L","BE","1","12,23 0208",9,0.991722761692651,0.0916,0.180444461734471
"609","L","BE","1","12,23 0208",9,1.5107019179699,0.0832,0.302624582926663
"610","L","BE","1","12,23 0208",9,1.52963920879121,0.0916,0.278318633331734
"611","L","BE","1","12,23 0208",9,1.12771652579423,0.082,0.229210675974437
"612","L","BE","1","12,23 0208",9,1.13189395564575,0.0826,0.228388610905115
"613","L","BE","1","12,23 0208",9,1.00509073086349,0.0692,0.242073875448816
"614","L","BE","1","12,23 0208",9,0.993833974175037,0.0914,0.181224284131115
"615","L","BE","1","12,23 0208",9,1.03156190748144,0.0872,0.197163973142477
"616","L","BE","1","12,23 0208",9,1.53247071854587,0.0967,0.264128010780053
"617","L","BE","1","12,23 0208",9,1.47432783012235,0.0894,0.274856045884106
"618","L","BE","1","12,23 0208",9,1.52938010910617,0.087,0.292984695231067
"619","L","BE","1","12,23 0208",15,0.633645595082884,0.07,0.150867998829258
"620","L","BE","1","12,23 0208",15,0.752228320847798,0.0672,0.186564563702331
"621","L","BE","1","12,23 0208",15,0.889943798943726,0.0894,0.16591047705886
"622","L","BE","1","12,23 0208",15,1.42221618287373,0.0733,0.323377940626132
"623","L","BE","1","12,23 0208",15,1.04221496475691,0.064,0.271410147072113
"624","L","BE","1","12,23 0208",15,0.758899450697884,0.0677,0.186829012973383
"625","L","BE","1","12,23 0208",14,0.842606462035541,0.0833,0.168588727898268
"626","L","BE","1","12,23 0208",14,1.00673473477055,0.0799,0.209998901704329
"627","L","BE","1","12,23 0208",14,1.04883508334076,0.0704,0.248303760260597
"628","L","BE","1","12,23 0208",14,1.18967690941385,0.0712,0.278482422615602
"629","L","BE","1","12,23 0208",13,0.651842399575297,0.0694,0.156542363010398
"630","L","BE","1","12,23 0208",13,0.884009309706427,0.0966,0.152520584835477
"631","L","BE","1","12,23 0208",13,0.53190332103321,0.0625,0.141840885608856
"632","L","BE","1","12,23 0208",13,1.47806836019622,0.0769,0.320344247983575
"633","L","BE","1","12,23 0208",13,1.10744367856208,0.0833,0.22157736665908
"634","L","BE","1","12,23 0208",13,0.741086697965572,0.0747,0.165347322169918
"635","L","BE","1","12,23 0208",13,1.02802683307332,0.0755,0.226937490744663
"636","L","BE","1","12,23 0208",13,0.978673238950276,0.061,0.26739705982248
"637","L","BE","1","12,23 0208",13,0.828302554838709,0.0834,0.165528088496944
"638","L","BE","1","12,23 0208",13,0.951846420303525,0.0805,0.197069652236755
"639","L","BE","1","12,23 0208",13,1.21557488038277,0.081,0.250118288144604
"640","L","BE","1","12,23 0208",13,0.762103481740019,0.0744,0.170722106124556
"641","L","BE","1","12,23 0208",18,1.00025940490691,0.066,0.252590758814876
"642","L","BE","1","12,23 0208",18,0.79614383111265,0.0676,0.196287926802921
"643","L","BE","1","12,23 0208",18,1.43361804097091,0.0871,0.274324156328149
"644","L","BE","1","12,23 0208",18,1.21276908344733,0.0582,0.347299279337724
"645","L","BE","1","12,23 0208",18,1.17429576746558,0.0608,0.321901252046485
"646","L","BE","1","12,23 0208",17,1.05735874303092,0.0766,0.230060649049373
"647","L","BE","1","12,23 0208",17,1.47396937027708,0.0808,0.304036586278275
"648","L","BE","1","12,23 0208",16,0.687392261507671,0.0692,0.165556903060614
"649","L","BE","1","12,23 0208",16,0.865496515101229,0.0902,0.159921750757803
"650","L","BE","1","12,23 0208",16,0.918163987456675,0.0662,0.231159110638639
"651","L","BE","1","12,23 0208",16,0.934381152520112,0.0823,0.189222590627807
"652","L","BE","1","12,23 0208",16,0.718150636630754,0.0725,0.165092100374886
"653","L","BE","1","12,23 0208",16,1.04487648109073,0.0732,0.237904481122662
"654","L","BE","1","12,23 0208",16,1.01532844688408,0.0752,0.225028467837784
"655","L","BE","1","12,23 0208",16,1.0951843639859,0.0732,0.24935891711883
"656","L","BE","1","12,23 0208",16,0.843955392703521,0.0762,0.184592168132879
"657","L","BE","1","12,23 0208",22,0.659756794657758,0.0702,0.156637415635745
"658","L","BE","1","12,23 0208",22,0.604304768233921,0.0622,0.161925179055177
"659","L","BE","1","12,23 0208",22,1.34269406513472,0.059,0.379292108795119
"660","L","BE","1","12,23 0208",22,0.624037407711233,0.0602,0.172767831592257
"661","L","BE","1","12,23 0208",21,1.04209322033897,0.0747,0.232506296371926
"662","L","BE","1","12,23 0208",20,1.53551929995137,0.0683,0.374699682760217
"663","L","BE","1","12,23 0208",20,1.26190670103092,0.0815,0.258058630067672
"664","L","BE","1","12,23 0208",20,0.587568092263329,0.0638,0.153492187111633
"665","L","BE","1","12,23 0208",20,0.935472428639761,0.0759,0.205417748932754
"666","L","BE","1","12,23 0208",20,0.65651256536206,0.0666,0.164292433774289
"667","L","BE","1","12,23 0208",20,0.914811104100937,0.0698,0.218436271275295
"668","L","BE","1","12,23 0208",20,0.917974011299425,0.0798,0.191723895425945
"669","L","BE","1","12,23 0208",20,1.17776214865708,0.0757,0.259304744310232
"670","L","BE","1","12,23 0208",20,0.558160931966442,0.0714,0.130289666658833
"671","L","BE","1","12,23 0208",25,0.984512329969274,0.0691,0.237460764584967
"672","L","BE","1","12,23 0208",25,0.997321648136027,0.0625,0.26595243950294
"673","L","BE","1","12,23 0208",25,0.890523976608177,0.0624,0.237853626230816
"674","L","BE","1","12,23 0208",24,1.85236244091102,0.0768,0.401988376933816
"675","L","BE","1","12,23 0208",23,0.47871525351512,0.0676,0.118026443174339
"676","L","BE","1","12,23 0208",23,1.30300631222197,0.0804,0.270109102865251
"677","L","BE","1","12,23 0208",23,0.893434271314564,0.0629,0.236734041153833
"678","L","BE","1","12,23 0208",23,1.15422595993321,0.0749,0.256837107239254
"679","L","BE","1","12,23 0208",23,0.785466141732276,0.0613,0.213557950443794
"680","L","BE","1","12,23 0208",23,0.622356227347605,0.069,0.150327591146764
"681","L","BE","1","12,23 0208",23,0.939811504605929,0.0813,0.192663285077066
"682","L","BE","1","12,23 0208",23,1.13147868185516,0.0745,0.253127221891534
"683","L","BE","1","12,23 0208",23,0.841526919967657,0.0708,0.198099557431181
"684","L","BE","1","12,23 0208",29,0.754327169577162,0.0679,0.185156399012558
"685","L","BE","1","12,23 0208",29,0.868170883054889,0.0575,0.251643734218808
"686","L","BE","1","12,23 0208",29,0.632632977879613,0.0621,0.169788775598393
"687","L","BE","1","12,23 0208",27,0.397949024433115,0.0808,0.0820851948088108
