"","stage","strain","treat","Tray","day","co2_hourly","mass","co2massmin"
"666","L","BE",2,"16,23 0208",4,3.63914302125211,0.0927,0.654286771170821
"667","L","BE",2,"16,23 0208",4,2.24865434576782,0.0769,0.48735464797742
"668","L","BE",2,"16,23 0208",4,2.42050516044282,0.0855,0.471833364608738
"669","L","BE",2,"16,23 0208",4,2.73764001487538,0.0695,0.656508396852608
"670","L","BE",2,"16,23 0208",4,4.69067927031503,0.1065,0.734065613507829
"671","L","BE",1,"12,23 0208",3,4.81212378752887,0.0775,1.03486533065137
"672","L","BE",1,"12,23 0208",3,1.89549742033384,0.0613,0.515360908192997
"673","L","BE",1,"12,23 0208",3,4.97562850712679,0.0785,1.05639671064263
"674","L","BE",1,"12,23 0208",3,3.7277791676927,0.0621,1.00047750072268
"675","L","BE",1,"12,23 0208",3,2.66886061194756,0.0552,0.805815402158079
"676","L","BE",1,"12,23 0208",3,2.91227133605182,0.0607,0.799635182880786
"677","L","BE",1,"12,23 0208",2,2.20427181430603,0.0422,0.870565487482634
"678","L","BE",1,"12,23 0208",2,2.79725305263159,0.0526,0.886328597158299
"679","L","BE",1,"12,23 0208",2,1.43028763837639,0.0302,0.789341963783881
"680","L","BE",1,"12,23 0208",2,1.25544526748972,0.0337,0.620892812804016
"681","L","BE",1,"12,23 0208",2,2.7154955102041,0.0428,1.05743594634116
"682","L","BE",1,"12,23 0208",1,1.73880646754998,0.0343,0.844901101822148
"683","L","BE",1,"12,23 0208",1,1.36766347651904,0.0362,0.629679316997718
"684","L","BE",1,"12,23 0208",1,1.23056727754472,0.0285,0.719629986868258
"685","L","BE",1,"12,23 0208",1,2.72002066549915,0.0513,0.883697422189457
"686","L","BE",1,"12,23 0208",1,2.10644980477225,0.037,0.948851263410925
"687","L","BE",1,"12,23 0208",1,1.75411025585897,0.0312,0.937024709326374
"688","L","BE",1,"12,23 0208",1,1.3673957881302,0.0279,0.816843362084946
"689","L","BE",1,"12,23 0208",1,1.4585181818182,0.0291,0.835348328647307
"690","L","BE",1,"12,23 0208",1,2.74224792145397,0.0342,1.33637812936353
"691","L","BE",1,"12,23 0208",1,2.70168585003102,0.0452,0.99619684735657
"692","L","BE",1,"12,23 0208",1,2.11917695607765,0.0449,0.786628417252285
"693","L","BE",1,"12,23 0208",1,2.28620262255399,0.0372,1.02428432910125
"694","L","BE",1,"12,23 0208",1,1.95612714914037,0.0387,0.842432019440297
"695","L","BE",1,"12,23 0208",1,1.47385743203019,0.0294,0.835520086184913
"696","L","BE",2,"16,23 0208",5,3.07673603461846,0.0748,0.685547244790208
"697","L","BE",2,"16,23 0208",5,2.04483160358957,0.0647,0.52674693549448
"698","L","BE",2,"16,23 0208",5,2.41718757340409,0.0662,0.608556790887233
"699","L","BE",2,"16,23 0208",5,3.5893330581614,0.0658,0.909152243708562
"700","L","BE",2,"16,23 0208",5,1.95561281669153,0.0802,0.406403328489512
"701","L","BE",2,"16,23 0208",5,3.07576289994456,0.0995,0.515203165819859
"702","L","BE",2,"16,23 0208",5,1.8876823637365,0.072,0.436963510124189
"703","L","BE",2,"16,23 0208",5,2.36456000000004,0.0852,0.462550860719883
"704","L","BE",2,"16,23 0208",5,3.44396138130543,0.0894,0.642050965940609
"705","L","BE",2,"16,23 0208",5,2.68893861599144,0.075,0.597541914664764
"706","L","BE",2,"16,23 0208",5,2.14073788687304,0.0689,0.517836934415345
"707","L","BE",2,"16,23 0208",5,2.34699562764461,0.0805,0.485920419802197
"708","L","BE",2,"16,23 0208",5,2.09704379485388,0.069,0.506532317597556
"709","L","BE",2,"16,23 0208",5,2.47496653344922,0.0925,0.445939915936796
"710","L","BE",2,"16,23 0208",5,3.59170577319594,0.1034,0.578933877046412
"711","L","BE",2,"16,23 0208",5,2.74788159509208,0.089,0.514584568369302
"712","L","BE",2,"16,23 0208",5,1.95514636455871,0.066,0.493723829434018
"713","L","BE",2,"16,23 0208",5,2.24220493868642,0.0817,0.457406148242843
"714","L","BE",2,"16,23 0208",5,2.75930213475656,0.0834,0.551419291518097
"715","L","BE",2,"16,23 0208",5,2.42085576158945,0.0892,0.452327309714023
"716","L","BE",2,"16,23 0208",5,3.00406272189355,0.0852,0.587649202248347
"717","L","BE",2,"16,23 0208",5,1.9321298091043,0.0699,0.460689034121196
"718","L","BE",2,"16,23 0208",5,1.85265415653869,0.0806,0.383096392998074
"719","L","BE",2,"16,23 0208",5,1.99615770840043,0.0626,0.531458388818006
"720","L","BE",2,"16,23 0208",5,2.46365199872087,0.099,0.414756228740887
"721","L","UZ",1,"12,23 1228",42,0.801793931265715,0.1028,0.129992531009357
"722","L","UZ",1,"12,23 1228",42,0.510062663706992,0.075,0.113347258601554
"723","L","UZ",1,"12,23 1228",42,0.537378390297684,0.0768,0.116618574283351
"724","L","UZ",1,"12,23 1228",42,0.565307674609694,0.0845,0.111500527536429
"725","L","UZ",1,"12,23 1228",41,0.506581829069133,0.0985,0.0857160455277721
"726","L","UZ",1,"12,23 1228",41,0.80490238442822,0.0948,0.141508858021839
"727","L","UZ",1,"12,23 1228",41,0.687543478260866,0.0891,0.128608955903641
"728","L","UZ",1,"12,23 1228",41,0.717704904051169,0.0978,0.122308265857391
"729","L","UZ",1,"12,23 1228",41,0.800627234718174,0.0891,0.149761921945038
"730","L","UZ",1,"12,23 1228",39,0.584675754072514,0.0574,0.169766479115132
"731","L","UZ",1,"12,23 1228",39,0.868663456919054,0.0961,0.15065269804354
"732","L","UZ",1,"12,23 1228",39,0.742771843401602,0.1014,0.122086101808284
"733","L","UZ",1,"12,23 1228",39,0.859489755343799,0.1047,0.136817853445368
"734","L","UZ",1,"12,23 1228",39,0.796572395806693,0.0895,0.148337503874617
"735","L","UZ",1,"12,23 1228",39,0.978658811579472,0.0758,0.215184435263736
"736","L","UZ",1,"12,23 1228",39,0.797198810184011,0.0783,0.169688976199236
"737","L","UZ",1,"12,23 1228",39,0.482413523666412,0.0739,0.108798719816511
"738","L","UZ",1,"12,23 1228",39,0.916938779527549,0.0983,0.155466052819184
"739","L","UZ",1,"12,23 1228",39,0.817597126099699,0.0909,0.149907797231335
"740","L","BE",1,"12,23 0208",4,3.84591904877452,0.0871,0.735920215992064
"741","L","BE",1,"12,23 0208",4,1.81962834494353,0.0431,0.703645918384969
"742","L","BE",1,"12,23 0208",4,4.18679914326506,0.0928,0.751939501304787
"743","L","BE",1,"12,23 0208",4,3.09577537084997,0.0681,0.757654275783155
"744","L","BE",1,"12,23 0208",4,2.920758041958,0.0717,0.678930274746165
"745","L","BE",1,"12,23 0208",4,2.3821290560812,0.0492,0.806954287290381
"746","L","BE",1,"12,23 0208",3,3.58704625943715,0.0644,0.92832460130361
"747","L","BE",1,"12,23 0208",3,2.90383226098773,0.0557,0.868890562832953
"748","L","BE",1,"12,23 0208",3,2.71995070707067,0.0461,0.983351665607617
"749","L","BE",1,"12,23 0208",3,3.0165758007117,0.0651,0.772292831723425
"750","L","BE",1,"12,23 0208",3,2.45579894226528,0.0503,0.81371734336159
"751","L","BE",1,"12,23 0208",2,2.20539995630322,0.044,0.835378771326978
"752","L","BE",1,"12,23 0208",2,2.51192944745391,0.0555,0.754333167403577
"753","L","BE",1,"12,23 0208",2,2.05883419978514,0.0402,0.853579684819711
"754","L","BE",1,"12,23 0208",2,3.10931999999995,0.0679,0.763210603829148
"755","L","BE",1,"12,23 0208",2,2.57544692597236,0.0457,0.939258543388897
"756","L","BE",1,"12,23 0208",2,2.75425495961892,0.0494,0.929235816335669
"757","L","BE",1,"12,23 0208",2,1.96981873851803,0.039,0.84180287970856
"758","L","BE",1,"12,23 0208",2,2.13961726094,0.0379,0.940904688188213
"759","L","BE",1,"12,23 0208",2,2.41635675241153,0.0469,0.858691098938
"760","L","BE",1,"12,23 0208",2,2.72701291866024,0.0613,0.741439075220293
"761","L","BE",1,"12,23 0208",2,3.08355697053583,0.0623,0.824921607955012
"762","L","BE",1,"12,23 0208",2,3.07675341176464,0.0541,0.947859954332916
"763","L","BE",1,"12,23 0208",2,2.65392657981718,0.0548,0.807155285832474
"764","L","BE",1,"12,23 0208",2,2.21856490551481,0.0433,0.853951079874829
"765","L","BE",2,"16,23 0208",6,2.27370034443165,0.0686,0.552405331494569
"766","L","BE",2,"16,23 0208",6,1.80644268084295,0.059,0.510294542611003
"767","L","BE",2,"16,23 0208",6,1.86527299270069,0.0613,0.507143282409106
"768","L","BE",2,"16,23 0208",6,1.37127625418057,0.0764,0.299144034507106
"769","L","BE",2,"16,23 0208",6,2.63400066445177,0.0907,0.48401335252697
"770","L","BE",2,"16,23 0208",6,2.22846989010984,0.0667,0.55683905300096
"771","L","BE",2,"16,23 0208",6,2.17961090512536,0.0755,0.481150310182199
"772","L","BE",2,"16,23 0208",6,2.4563684267435,0.0817,0.501095150294472
"773","L","BE",2,"16,23 0208",6,2.07704997317112,0.0697,0.496664269050962
"774","L","BE",2,"16,23 0208",6,1.68978957446805,0.0622,0.452783915988223
"775","L","BE",2,"16,23 0208",6,2.45715176905469,0.0722,0.56720954964328
"776","L","BE",2,"16,23 0208",6,2.09087560209419,0.0642,0.542802596597662
"777","L","BE",2,"16,23 0208",6,2.38248520302816,0.0814,0.487814333134349
"778","L","BE",2,"16,23 0208",6,3.01173160320976,0.0963,0.521241191278949
"779","L","BE",2,"16,23 0208",6,2.40513338945945,0.0783,0.511948358761058
"780","L","BE",2,"16,23 0208",6,1.98652606495834,0.0603,0.549067458529114
"781","L","BE",2,"16,23 0208",6,2.23857353227371,0.0715,0.521812012185014
"782","L","BE",2,"16,23 0208",6,2.14053715574162,0.0758,0.470654607682853
"783","L","BE",2,"16,23 0208",6,2.4251372059529,0.0766,0.527662577448411
"784","L","BE",2,"16,23 0208",6,2.07722517482513,0.0762,0.454336214966126
"785","L","BE",2,"16,23 0208",6,1.8004456655613,0.0632,0.474801072141694
"786","L","BE",2,"16,23 0208",6,1.87116523376212,0.0751,0.415260815304509
"787","L","BE",2,"16,23 0208",6,1.87753638914869,0.0575,0.544213446130056
"788","L","BE",2,"16,23 0208",6,2.37013089556858,0.0901,0.438425988821417
"789","L","BE",1,"12,23 0208",6,2.57506605922551,0.0957,0.448461521982848
"790","L","BE",1,"12,23 0208",6,2.61558546001504,0.0694,0.628142521617445
"791","L","BE",1,"12,23 0208",6,4.50819677179041,0.1228,0.611861668266885
"792","L","BE",1,"12,23 0208",6,3.08020137524557,0.0903,0.568512620015794
"793","L","BE",1,"12,23 0208",6,1.91114048140043,0.0746,0.426975085210106
"794","L","BE",1,"12,23 0208",6,2.38465228255646,0.0533,0.745669881975127
"795","L","BE",1,"12,23 0208",5,3.88709978586722,0.094,0.68920208969277
"796","L","BE",1,"12,23 0208",5,3.53478634330114,0.0771,0.764112914678154
"797","L","BE",1,"12,23 0208",5,3.5284730661696,0.0656,0.896461652990245
"798","L","BE",1,"12,23 0208",5,3.62790601798477,0.0912,0.662994520830549
"799","L","BE",1,"12,23 0208",5,3.24878094804009,0.0842,0.643068279501206
"800","L","BE",1,"12,23 0208",4,2.6464315151515,0.0542,0.813785828767373
"801","L","BE",1,"12,23 0208",4,3.21417735346357,0.081,0.6613533649102
"802","L","BE",1,"12,23 0208",4,2.83056311277202,0.0679,0.694787214720673
"803","L","BE",1,"12,23 0208",4,3.1094279373368,0.1005,0.515659691100629
"804","L","BE",1,"12,23 0208",4,2.48077800776195,0.053,0.780118870365392
"805","L","BE",1,"12,23 0208",4,3.35061076923074,0.0771,0.724299777179148
"806","L","BE",1,"12,23 0208",4,2.77902628571426,0.066,0.701774314574308
"807","L","BE",1,"12,23 0208",4,2.46726241610736,0.0631,0.651680511385991
"808","L","BE",1,"12,23 0208",4,2.95394968814966,0.0768,0.641048109407479
"809","L","BE",1,"12,23 0208",4,3.5408187886279,0.0949,0.621850858557763
"810","L","BE",1,"12,23 0208",4,3.68852974296202,0.0944,0.651223471568153
"811","L","BE",1,"12,23 0208",4,3.72448799999996,0.0881,0.704594778660606
"812","L","BE",1,"12,23 0208",4,3.04998061041289,0.0856,0.593843576793788
"813","L","BE",1,"12,23 0208",4,2.89068618850027,0.0727,0.662697429734129
"814","L","BE",2,"16,23 0208",8,1.44462796709752,0.0557,0.432264502422956
"815","L","BE",2,"16,23 0208",8,1.57135381026437,0.0706,0.37095226871208
"816","L","BE",1,"12,23 0208",8,1.4838086597938,0.0813,0.3041838170959
"817","L","BE",1,"12,23 0208",8,2.75641400491398,0.0791,0.58078676883986
"818","L","BE",1,"12,23 0208",8,2.53272316751266,0.1124,0.375552071102115
"819","L","BE",1,"12,23 0208",8,1.70173797825209,0.0861,0.329411145615969
"820","L","BE",1,"12,23 0208",8,1.47993857827474,0.0704,0.35036424675065
"821","L","BE",1,"12,23 0208",8,3.46550648423554,0.0935,0.617737341218456
"822","L","BE",1,"12,23 0208",7,2.43392110019643,0.1028,0.394604588228994
"823","L","BE",1,"12,23 0208",7,3.3432906895208,0.0897,0.621198567358008
"824","L","BE",1,"12,23 0208",7,4.29039614346312,0.1073,0.666417543253047
"825","L","BE",1,"12,23 0208",7,2.12752577319585,0.0919,0.385840727819341
"826","L","BE",1,"12,23 0208",7,2.80606332134062,0.0937,0.499121899918288
"827","L","BE",1,"12,23 0208",6,3.02131858805854,0.0917,0.549130968385775
"828","L","BE",1,"12,23 0208",6,3.51752252788099,0.1093,0.536371230234979
"829","L","BE",1,"12,23 0208",6,2.78563315566987,0.0752,0.617383234855911
"830","L","BE",1,"12,23 0208",6,3.335514181553,0.104,0.534537529095032
"831","L","BE",1,"12,23 0208",6,2.93968585365849,0.0911,0.537812999205725
"832","L","BE",1,"12,23 0208",6,4.49242135407453,0.1082,0.691993431003471
"833","L","BE",1,"12,23 0208",6,3.09078598949207,0.094,0.548011700264552
"834","L","BE",1,"12,23 0208",6,3.77601401804297,0.0968,0.650140154621723
"835","L","BE",1,"12,23 0208",6,2.24142176379574,0.0822,0.454465077817465
"836","L","BE",1,"12,23 0208",6,3.50987162600234,0.1108,0.52795902918206
"837","L","BE",1,"12,23 0208",6,2.52971287430211,0.101,0.417444368696717
"838","L","BE",1,"12,23 0208",6,3.15269562007043,0.1086,0.483839106824805
"839","L","BE",1,"12,23 0208",6,3.89723249001325,0.1068,0.608182348628785
"840","L","BE",1,"12,23 0208",6,2.95965311778286,0.0861,0.572910011185223
"841","L","BE",1,"12,23 0208",9,1.16820846394984,0.078,0.249617193151676
"842","L","BE",1,"12,23 0208",9,1.98730264385692,0.0812,0.407902841514146
"843","L","BE",1,"12,23 0208",9,1.93699974312869,0.104,0.310416625501392
"844","L","BE",1,"12,23 0208",9,1.42873557251908,0.0801,0.297281642222031
"845","L","BE",1,"12,23 0208",9,1.84172074709742,0.0672,0.456775978942813
"846","L","BE",1,"12,23 0208",9,2.31470815407703,0.087,0.443430680857669
"847","L","BE",1,"12,23 0208",8,1.74607754394652,0.0928,0.313591512921429
"848","L","BE",1,"12,23 0208",8,1.84550191458026,0.0781,0.393833101703
"849","L","BE",1,"12,23 0208",8,2.07208379562043,0.0966,0.357502380196761
"850","L","BE",1,"12,23 0208",8,1.53478002894355,0.0804,0.318155064043025
"851","L","BE",1,"12,23 0208",8,1.9607641662685,0.0873,0.374334510551452
"852","L","BE",1,"12,23 0208",7,2.3475766153846,0.08,0.489078461538459
"853","L","BE",1,"12,23 0208",7,3.44885815968155,0.1208,0.475835838808161
"854","L","BE",1,"12,23 0208",7,1.6979257817929,0.07,0.404268043284024
"855","L","BE",1,"12,23 0208",7,1.96828308115542,0.0969,0.338541981622879
"856","L","BE",1,"12,23 0208",7,2.4563673024523,0.0907,0.451372161420856
"857","L","BE",1,"12,23 0208",7,3.40897565804272,0.1049,0.541623078811998
"858","L","BE",1,"12,23 0208",7,2.95358851802401,0.0927,0.531029938515643
"859","L","BE",1,"12,23 0208",7,2.42855920617418,0.0912,0.443815644403176
"860","L","BE",1,"12,23 0208",7,1.73065631832093,0.0777,0.371226151505991
"861","L","BE",1,"12,23 0208",7,2.58229670424976,0.1042,0.413035301383518
"862","L","BE",1,"12,23 0208",7,2.05905372112915,0.0921,0.372611965459491
"863","L","BE",1,"12,23 0208",7,3.10237620660454,0.1073,0.481885089562681
"864","L","BE",1,"12,23 0208",7,2.97484371859293,0.0876,0.565990053004743
"865","L","BE",1,"12,23 0208",7,2.18658398340247,0.0778,0.468419876478677
"866","L","BE",1,"12,23 0208",11,0.98137728987993,0.0752,0.217503831976935
"867","L","BE",1,"12,23 0208",11,0.924814943705219,0.072,0.214077533265097
"868","L","BE",1,"12,23 0208",11,1.02582266288952,0.0988,0.173047007909838
"869","L","BE",1,"12,23 0208",11,1.05479774506734,0.0762,0.230708168212453
"870","L","BE",1,"12,23 0208",11,1.34328624396323,0.069,0.324465276319622
"871","L","BE",1,"12,23 0208",11,1.20881072203285,0.0752,0.267910177755507
"872","L","BE",1,"12,23 0208",10,1.29480832177531,0.0908,0.237666725729683
"873","L","BE",1,"12,23 0208",10,1.23278093194359,0.0894,0.229824931383966
"874","L","BE",1,"12,23 0208",10,1.10775386491843,0.0745,0.247819656581305
"875","L","BE",1,"12,23 0208",10,0.887266494767178,0.0778,0.190074227670775
"876","L","BE",1,"12,23 0208",9,1.00159335849057,0.0721,0.231528746761573
"877","L","BE",1,"12,23 0208",9,1.67452678973435,0.1074,0.259858285185344
"878","L","BE",1,"12,23 0208",9,1.06827112371288,0.0671,0.265343051096095
"879","L","BE",1,"12,23 0208",9,0.991722761692651,0.0916,0.180444461734471
"880","L","BE",1,"12,23 0208",9,1.5107019179699,0.0832,0.302624582926663
"881","L","BE",1,"12,23 0208",9,1.52963920879121,0.0916,0.278318633331734
"882","L","BE",1,"12,23 0208",9,1.12771652579423,0.082,0.229210675974437
"883","L","BE",1,"12,23 0208",9,1.13189395564575,0.0826,0.228388610905115
"884","L","BE",1,"12,23 0208",9,1.00509073086349,0.0692,0.242073875448816
"885","L","BE",1,"12,23 0208",9,0.993833974175037,0.0914,0.181224284131115
"886","L","BE",1,"12,23 0208",9,1.03156190748144,0.0872,0.197163973142477
"887","L","BE",1,"12,23 0208",9,1.53247071854587,0.0967,0.264128010780053
"888","L","BE",1,"12,23 0208",9,1.47432783012235,0.0894,0.274856045884106
"889","L","BE",1,"12,23 0208",9,1.52938010910617,0.087,0.292984695231067
"890","L","BE",1,"12,23 0208",15,0.633645595082884,0.07,0.150867998829258
"891","L","BE",1,"12,23 0208",15,0.752228320847798,0.0672,0.186564563702331
"892","L","BE",1,"12,23 0208",15,0.889943798943726,0.0894,0.16591047705886
"893","L","BE",1,"12,23 0208",15,1.42221618287373,0.0733,0.323377940626132
"894","L","BE",1,"12,23 0208",15,1.04221496475691,0.064,0.271410147072113
"895","L","BE",1,"12,23 0208",15,0.758899450697884,0.0677,0.186829012973383
"896","L","BE",1,"12,23 0208",14,0.842606462035541,0.0833,0.168588727898268
"897","L","BE",1,"12,23 0208",14,1.00673473477055,0.0799,0.209998901704329
"898","L","BE",1,"12,23 0208",14,1.04883508334076,0.0704,0.248303760260597
"899","L","BE",1,"12,23 0208",14,1.18967690941385,0.0712,0.278482422615602
"900","L","BE",1,"12,23 0208",13,0.651842399575297,0.0694,0.156542363010398
"901","L","BE",1,"12,23 0208",13,0.884009309706427,0.0966,0.152520584835477
"902","L","BE",1,"12,23 0208",13,0.53190332103321,0.0625,0.141840885608856
"903","L","BE",1,"12,23 0208",13,1.47806836019622,0.0769,0.320344247983575
"904","L","BE",1,"12,23 0208",13,1.10744367856208,0.0833,0.22157736665908
"905","L","BE",1,"12,23 0208",13,0.741086697965572,0.0747,0.165347322169918
"906","L","BE",1,"12,23 0208",13,1.02802683307332,0.0755,0.226937490744663
"907","L","BE",1,"12,23 0208",13,0.978673238950276,0.061,0.26739705982248
"908","L","BE",1,"12,23 0208",13,0.828302554838709,0.0834,0.165528088496944
"909","L","BE",1,"12,23 0208",13,0.951846420303525,0.0805,0.197069652236755
"910","L","BE",1,"12,23 0208",13,1.21557488038277,0.081,0.250118288144604
"911","L","BE",1,"12,23 0208",13,0.762103481740019,0.0744,0.170722106124556
"912","L","BE",1,"12,23 0208",18,1.00025940490691,0.066,0.252590758814876
"913","L","BE",1,"12,23 0208",18,0.79614383111265,0.0676,0.196287926802921
"914","L","BE",1,"12,23 0208",18,1.43361804097091,0.0871,0.274324156328149
"915","L","BE",1,"12,23 0208",18,1.21276908344733,0.0582,0.347299279337724
"916","L","BE",1,"12,23 0208",18,1.17429576746558,0.0608,0.321901252046485
"917","L","BE",1,"12,23 0208",17,1.05735874303092,0.0766,0.230060649049373
"918","L","BE",1,"12,23 0208",17,1.47396937027708,0.0808,0.304036586278275
"919","L","BE",1,"12,23 0208",16,0.687392261507671,0.0692,0.165556903060614
"920","L","BE",1,"12,23 0208",16,0.865496515101229,0.0902,0.159921750757803
"921","L","BE",1,"12,23 0208",16,0.918163987456675,0.0662,0.231159110638639
"922","L","BE",1,"12,23 0208",16,0.934381152520112,0.0823,0.189222590627807
"923","L","BE",1,"12,23 0208",16,0.718150636630754,0.0725,0.165092100374886
"924","L","BE",1,"12,23 0208",16,1.04487648109073,0.0732,0.237904481122662
"925","L","BE",1,"12,23 0208",16,1.01532844688408,0.0752,0.225028467837784
"926","L","BE",1,"12,23 0208",16,1.0951843639859,0.0732,0.24935891711883
"927","L","BE",1,"12,23 0208",16,0.843955392703521,0.0762,0.184592168132879
"928","L","BE",1,"12,23 0208",22,0.659756794657758,0.0702,0.156637415635745
"929","L","BE",1,"12,23 0208",22,0.604304768233921,0.0622,0.161925179055177
"930","L","BE",1,"12,23 0208",22,1.34269406513472,0.059,0.379292108795119
"931","L","BE",1,"12,23 0208",22,0.624037407711233,0.0602,0.172767831592257
"932","L","BE",1,"12,23 0208",21,1.04209322033897,0.0747,0.232506296371926
"933","L","BE",1,"12,23 0208",20,1.53551929995137,0.0683,0.374699682760217
"934","L","BE",1,"12,23 0208",20,1.26190670103092,0.0815,0.258058630067672
"935","L","BE",1,"12,23 0208",20,0.587568092263329,0.0638,0.153492187111633
"936","L","BE",1,"12,23 0208",20,0.935472428639761,0.0759,0.205417748932754
"937","L","BE",1,"12,23 0208",20,0.65651256536206,0.0666,0.164292433774289
"938","L","BE",1,"12,23 0208",20,0.914811104100937,0.0698,0.218436271275295
"939","L","BE",1,"12,23 0208",20,0.917974011299425,0.0798,0.191723895425945
"940","L","BE",1,"12,23 0208",20,1.17776214865708,0.0757,0.259304744310232
"941","L","BE",1,"12,23 0208",20,0.558160931966442,0.0714,0.130289666658833
"942","L","BE",1,"12,23 0208",25,0.984512329969274,0.0691,0.237460764584967
"943","L","BE",1,"12,23 0208",25,0.997321648136027,0.0625,0.26595243950294
"944","L","BE",1,"12,23 0208",25,0.890523976608177,0.0624,0.237853626230816
"945","L","BE",1,"12,23 0208",24,1.85236244091102,0.0768,0.401988376933816
"946","L","BE",1,"12,23 0208",23,0.47871525351512,0.0676,0.118026443174339
"947","L","BE",1,"12,23 0208",23,1.30300631222197,0.0804,0.270109102865251
"948","L","BE",1,"12,23 0208",23,0.893434271314564,0.0629,0.236734041153833
"949","L","BE",1,"12,23 0208",23,1.15422595993321,0.0749,0.256837107239254
"950","L","BE",1,"12,23 0208",23,0.785466141732276,0.0613,0.213557950443794
"951","L","BE",1,"12,23 0208",23,0.622356227347605,0.069,0.150327591146764
"952","L","BE",1,"12,23 0208",23,0.939811504605929,0.0813,0.192663285077066
"953","L","BE",1,"12,23 0208",23,1.13147868185516,0.0745,0.253127221891534
"954","L","BE",1,"12,23 0208",23,0.841526919967657,0.0708,0.198099557431181
"955","L","BE",1,"12,23 0208",29,0.754327169577162,0.0679,0.185156399012558
"956","L","BE",1,"12,23 0208",29,0.868170883054889,0.0575,0.251643734218808
"957","L","BE",1,"12,23 0208",29,0.632632977879613,0.0621,0.169788775598393
"958","L","BE",1,"12,23 0208",27,0.397949024433115,0.0808,0.0820851948088108
"959","L","BE",1,"12,23 0208",27,0.982343884261284,0.0653,0.250725851011048
"960","L","BE",1,"12,23 0208",27,0.504511948256269,0.0739,0.113782577414585
"961","L","BE",1,"12,23 0208",27,0.600426957279858,0.0624,0.160370447991415
"962","L","BE",1,"12,23 0208",27,0.377273176245542,0.0689,0.0912610489224823
"963","L","BE",1,"12,23 0208",27,0.46093801717408,0.0762,0.100817589058198
"964","L","BE",1,"12,23 0208",27,0.654885073981133,0.0733,0.148905200996165
"965","L","BE",1,"12,23 0208",27,1.3141031322806,0.0721,0.30376863899228
"966","L","BE",1,"12,23 0208",32,1.04400079787233,0.0636,0.273585114746418
"967","L","BE",1,"12,23 0208",32,0.820115833516838,0.0581,0.235259848972128
"968","L","BE",1,"12,23 0208",30,0.516011544502612,0.0637,0.135010869833232
"969","L","BE",1,"12,23 0208",30,2.00428515624998,0.0752,0.444212135693701
"970","L","BE",1,"12,23 0208",30,0.689843557814478,0.0626,0.183664419013439
"971","L","BE",1,"12,23 0208",30,0.96320117869921,0.0702,0.228680241856413
"972","L","BE",1,"12,23 0208",30,1.23139557041369,0.0587,0.349629633848294
"973","L","BE",1,"12,23 0208",30,1.24045212699729,0.0652,0.317088989518734
"974","L","BE",1,"12,23 0208",30,1.04142008661578,0.0761,0.22808149071743
"975","L","BE",1,"12,23 0208",30,0.779099877099539,0.073,0.177876684269301
"976","L","BE",1,"12,23 0208",36,1.06211917808218,0.0598,0.296019837815545
"977","L","BE",1,"12,23 0208",36,0.992599399773485,0.0557,0.297007600171599
"978","L","BE",1,"12,23 0208",34,0.447722292134826,0.063,0.118445050829319
"979","L","BE",1,"12,23 0208",34,0.89905572783044,0.0611,0.24524160606395
"980","L","BE",1,"12,23 0208",34,0.811428239202646,0.0575,0.235196591073231
"981","L","BE",1,"12,23 0208",34,1.64183551401867,0.066,0.414604927782492
"982","L","BE",1,"12,23 0208",34,0.0903813535830922,0.071,0.0212162801838245
"983","L","BE",1,"12,23 0208",39,1.02568496824276,0.0585,0.292217939670301
"984","L","BE",1,"12,23 0208",39,0.937368504672889,0.0531,0.294214847668829
"985","L","BE",1,"12,23 0208",37,0.416028604597163,0.0631,0.109886055096979
"986","L","BE",1,"12,23 0208",37,0.687157754677747,0.0591,0.193783912768682
"987","L","BE",1,"12,23 0208",37,0.643413039283245,0.0547,0.196042973578076
"988","L","BE",1,"12,23 0208",37,1.06880621146379,0.0639,0.278770529854927
"989","L","BE",1,"12,23 0208",37,0.0411537361740702,0.0724,0.00947369617266809
"990","L","BE",1,"12,23 0208",43,1.59482735452908,0.0567,0.468791109502963
"991","L","BE",1,"12,23 0208",43,1.0435023634558,0.0539,0.322666160623315
"992","L","BE",1,"12,23 0208",41,0.457985305961306,0.0613,0.124520202817103
"993","L","BE",1,"12,23 0208",41,1.18214531894013,0.06,0.328373699705591
"994","L","BE",1,"12,23 0208",41,0.575594859594378,0.0561,0.171002632083891
"995","L","BE",1,"12,23 0208",41,0.777546340531236,0.0642,0.201855228590664
"996","L","BE",1,"12,23 0208",41,0.0939922980421963,0.069,0.0227034536333808
